"","EmployeeNumber","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","PropensityToStay"
"376",499,49,"Travel_Rarely",1261,"Research & Development",7,3,2,"Male",31,2,3,"Healthcare Representative","Single",10965,12066,8,"No",24,4,3,0,26,2,3,5,2,0,0,68
"1189",1669,29,"Travel_Rarely",991,"Sales",5,3,1,"Male",43,2,2,"Sales Executive","Divorced",4187,3356,1,"Yes",13,3,2,1,10,3,2,10,0,0,9,65
"1175",1653,25,"Travel_Frequently",772,"Research & Development",2,1,4,"Male",77,4,2,"Manufacturing Director","Divorced",5206,4973,1,"No",17,3,3,2,7,6,3,7,7,0,7,63
"1197",1678,41,"Travel_Rarely",1206,"Sales",23,2,4,"Male",80,3,3,"Sales Executive","Single",7082,11591,3,"Yes",16,3,4,0,21,2,3,2,0,0,2,41
"1180",1658,34,"Travel_Rarely",1130,"Research & Development",3,3,4,"Female",66,3,2,"Research Scientist","Divorced",5433,19332,1,"No",12,3,3,1,11,2,3,11,8,7,9,62
"450",602,39,"Travel_Frequently",443,"Research & Development",8,1,3,"Female",48,3,1,"Laboratory Technician","Married",3755,17872,1,"No",11,3,1,1,8,3,3,8,3,0,7,62
"141",190,32,"Travel_Rarely",1033,"Research & Development",9,3,1,"Female",41,3,1,"Laboratory Technician","Single",4200,10224,7,"No",22,4,1,0,10,2,4,5,4,0,4,51
"611",844,27,"Travel_Rarely",269,"Research & Development",5,1,3,"Male",42,2,3,"Research Director","Divorced",12808,8842,1,"Yes",16,3,2,1,9,3,3,9,8,0,8,42
"890",1244,27,"Travel_Rarely",1103,"Research & Development",14,3,1,"Male",42,3,1,"Research Scientist","Married",2235,14377,1,"Yes",14,3,4,2,9,3,2,9,7,6,8,69
"758",1047,34,"Travel_Rarely",216,"Sales",1,4,2,"Male",75,4,2,"Sales Executive","Divorced",9725,12278,0,"No",11,3,4,1,16,2,2,15,1,0,9,66
"233",321,59,"Travel_Rarely",818,"Human Resources",6,2,2,"Male",52,3,1,"Human Resources","Married",2267,25657,8,"No",17,3,4,0,7,2,2,2,2,2,2,67
"843",1175,28,"Travel_Rarely",1485,"Research & Development",12,1,3,"Female",79,3,1,"Laboratory Technician","Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0,29
"1092",1545,33,"Travel_Rarely",575,"Research & Development",25,3,4,"Male",44,2,2,"Manufacturing Director","Single",4320,24152,1,"No",13,3,4,0,5,2,3,5,3,0,2,41
"1165",1641,40,"Travel_Rarely",448,"Research & Development",16,3,3,"Female",84,3,3,"Manufacturing Director","Single",7945,19948,6,"Yes",15,3,4,0,18,2,2,4,2,3,3,41
"757",1046,32,"Non-Travel",1109,"Research & Development",29,4,4,"Female",69,3,1,"Laboratory Technician","Single",4025,11135,9,"No",12,3,2,0,10,2,3,8,7,7,7,24
"1004",1415,25,"Travel_Rarely",949,"Research & Development",1,3,1,"Male",81,3,1,"Laboratory Technician","Married",3229,4910,4,"No",11,3,2,1,7,2,2,3,2,0,2,70
"855",1195,45,"Travel_Rarely",1457,"Research & Development",7,3,1,"Female",83,3,1,"Research Scientist","Married",4477,20100,4,"Yes",19,3,3,1,7,2,2,3,2,0,2,31
"930",1296,28,"Travel_Frequently",193,"Research & Development",2,3,4,"Male",52,2,1,"Laboratory Technician","Married",3867,14222,1,"Yes",12,3,2,1,2,2,3,2,2,2,2,72
"602",832,40,"Travel_Frequently",720,"Research & Development",16,4,1,"Male",51,2,2,"Laboratory Technician","Single",5094,11983,6,"No",14,3,4,0,10,6,3,1,0,0,0,67
"977",1373,56,"Travel_Rarely",1369,"Research & Development",23,3,4,"Male",68,3,4,"Manufacturing Director","Married",13402,18235,4,"Yes",12,3,1,1,33,0,3,19,16,15,9,33
"941",1310,39,"Travel_Rarely",360,"Research & Development",23,3,3,"Male",93,3,1,"Research Scientist","Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3,8
"1282",1797,35,"Travel_Rarely",303,"Sales",27,3,3,"Male",84,3,2,"Sales Executive","Single",5813,13492,1,"Yes",18,3,4,0,10,2,3,10,7,7,7,38
"830",1157,33,"Travel_Rarely",603,"Sales",9,4,1,"Female",77,3,2,"Sales Executive","Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3,35
"497",669,21,"Travel_Rarely",1343,"Sales",22,1,3,"Male",49,3,1,"Sales Representative","Single",3447,24444,1,"No",11,3,3,0,3,2,3,3,2,1,2,49
"410",547,42,"Travel_Frequently",532,"Research & Development",29,2,1,"Female",92,3,2,"Research Scientist","Divorced",4556,12932,2,"No",11,3,2,1,19,3,3,5,4,0,2,54
"763",1053,26,"Travel_Frequently",342,"Research & Development",2,3,1,"Male",57,3,1,"Research Scientist","Married",2042,15346,6,"Yes",14,3,2,1,6,2,3,3,2,1,2,39
"1410",1985,40,"Travel_Frequently",692,"Research & Development",11,3,4,"Female",73,3,2,"Laboratory Technician","Married",6323,26849,1,"No",11,3,1,1,10,2,4,10,9,9,4,68
"1449",2037,41,"Travel_Rarely",930,"Sales",3,3,3,"Male",57,2,2,"Sales Executive","Divorced",8938,12227,2,"No",11,3,3,1,14,5,3,5,4,0,4,81
"993",1397,39,"Non-Travel",1485,"Research & Development",25,2,3,"Male",71,3,3,"Healthcare Representative","Married",10920,3449,3,"No",21,4,2,1,13,2,3,6,4,0,5,41
"1036",1461,31,"Travel_Rarely",1398,"Human Resources",8,2,4,"Female",96,4,1,"Human Resources","Single",2109,24609,9,"No",18,3,4,0,8,3,3,3,2,0,2,50
"562",776,52,"Travel_Rarely",621,"Sales",3,4,3,"Male",31,2,4,"Manager","Married",16856,10084,1,"No",11,3,1,0,34,3,4,34,6,1,16,61
"1053",1482,30,"Non-Travel",990,"Research & Development",7,3,3,"Male",64,3,1,"Research Scientist","Divorced",1274,7152,1,"No",13,3,2,2,1,2,2,1,0,0,0,51
"1040",1467,34,"Travel_Rarely",1107,"Human Resources",9,4,1,"Female",52,3,1,"Human Resources","Married",2742,3072,1,"No",15,3,4,0,2,0,3,2,2,2,2,32
"897",1252,31,"Travel_Rarely",1062,"Research & Development",24,3,3,"Female",96,2,2,"Healthcare Representative","Single",6812,17198,1,"No",19,3,2,0,10,2,3,10,9,1,8,28
"449",601,40,"Travel_Rarely",302,"Research & Development",6,3,2,"Female",75,3,4,"Manufacturing Director","Single",13237,20364,7,"No",15,3,3,0,22,3,3,20,6,5,13,54
"921",1285,34,"Travel_Frequently",135,"Research & Development",19,3,3,"Female",46,3,2,"Laboratory Technician","Divorced",4444,22534,4,"No",13,3,3,2,15,2,4,11,8,5,10,48
"820",1136,28,"Travel_Rarely",1451,"Research & Development",2,1,1,"Male",67,2,1,"Research Scientist","Married",3201,19911,0,"No",17,3,1,0,6,2,1,5,3,0,4,72
"572",792,26,"Travel_Frequently",575,"Research & Development",1,2,1,"Female",71,1,1,"Laboratory Technician","Divorced",4364,5288,3,"No",14,3,1,1,5,2,3,2,2,2,0,87
"631",872,22,"Travel_Rarely",1230,"Research & Development",1,2,4,"Male",33,2,2,"Manufacturing Director","Married",4775,19146,6,"No",22,4,1,2,4,2,1,2,2,2,2,72
"417",556,38,"Travel_Frequently",1490,"Research & Development",2,2,4,"Male",42,3,1,"Laboratory Technician","Married",1702,12106,1,"Yes",23,4,3,1,1,3,3,1,0,0,0,64
"1054",1483,57,"Travel_Rarely",405,"Research & Development",1,2,2,"Male",93,4,2,"Research Scientist","Married",4900,2721,0,"No",24,4,1,1,13,2,2,12,9,2,8,67
"199",271,38,"Travel_Rarely",1261,"Research & Development",2,4,4,"Male",88,3,2,"Manufacturing Director","Married",6553,7259,9,"No",14,3,2,0,14,3,3,1,0,0,0,49
"690",960,20,"Travel_Rarely",129,"Research & Development",4,3,1,"Male",84,3,1,"Laboratory Technician","Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0,44
"1328",1863,46,"Travel_Rarely",1319,"Sales",3,3,1,"Female",45,4,4,"Sales Executive","Divorced",13225,7739,2,"No",12,3,4,1,25,5,3,19,17,2,8,42
"378",501,36,"Travel_Rarely",329,"Research & Development",2,3,4,"Female",96,3,1,"Research Scientist","Married",2543,11868,4,"No",13,3,2,1,6,3,3,2,2,2,2,49
"1184",1664,36,"Travel_Rarely",1040,"Research & Development",3,2,4,"Male",79,4,2,"Healthcare Representative","Divorced",6842,26308,6,"No",20,4,1,1,13,3,3,5,4,0,4,68
"208",286,36,"Travel_Frequently",635,"Research & Development",18,1,2,"Female",73,3,1,"Laboratory Technician","Single",2153,7703,1,"No",13,3,1,0,8,2,3,8,1,1,7,26
"205",282,38,"Travel_Rarely",1180,"Research & Development",29,1,2,"Male",70,3,2,"Healthcare Representative","Married",6673,11354,7,"Yes",19,3,2,0,17,2,3,1,0,0,0,18
"727",1011,31,"Travel_Frequently",853,"Research & Development",1,1,3,"Female",96,3,2,"Manufacturing Director","Married",4148,11275,1,"No",12,3,3,1,4,1,3,4,3,0,3,66
"963",1352,51,"Travel_Rarely",770,"Human Resources",5,3,3,"Male",84,3,4,"Manager","Divorced",14026,17588,1,"Yes",11,3,2,1,33,2,3,33,9,0,10,59
"1216",1704,35,"Travel_Frequently",146,"Research & Development",2,4,1,"Male",79,2,1,"Research Scientist","Single",4930,13970,0,"Yes",14,3,3,0,6,2,4,5,4,1,4,85
"162",218,27,"Non-Travel",691,"Research & Development",9,3,4,"Male",57,3,1,"Research Scientist","Divorced",2024,5970,6,"No",18,3,4,1,6,1,1,2,2,2,2,74
"508",690,29,"Travel_Rarely",1176,"Sales",3,2,2,"Female",62,3,2,"Sales Executive","Married",5561,3487,1,"No",14,3,1,1,6,5,2,6,0,1,2,60
"1260",1763,30,"Travel_Rarely",305,"Research & Development",16,3,3,"Male",58,4,2,"Healthcare Representative","Married",5294,9128,3,"No",16,3,3,1,10,3,3,7,0,1,7,20
"511",698,54,"Travel_Rarely",397,"Human Resources",19,4,3,"Male",88,3,3,"Human Resources","Married",10725,6729,2,"No",15,3,3,1,16,1,4,9,7,7,1,58
"330",447,47,"Travel_Rarely",1482,"Research & Development",5,5,4,"Male",42,3,5,"Research Director","Married",18300,16375,4,"No",11,3,2,1,21,2,3,3,2,1,1,80
"112",147,34,"Travel_Frequently",658,"Research & Development",7,3,1,"Male",66,1,2,"Laboratory Technician","Single",6074,22887,1,"Yes",24,4,4,0,9,3,3,9,7,0,6,33
"555",764,27,"Travel_Rarely",975,"Research & Development",7,3,4,"Female",55,2,2,"Healthcare Representative","Single",6811,23398,8,"No",19,3,1,0,9,2,1,7,6,0,7,72
"841",1172,35,"Travel_Rarely",982,"Research & Development",1,4,4,"Male",58,2,1,"Laboratory Technician","Married",2258,16340,6,"No",12,3,2,1,10,2,3,8,0,1,7,66
"2",2,49,"Travel_Frequently",279,"Research & Development",8,1,3,"Male",61,2,2,"Research Scientist","Married",5130,24907,1,"No",23,4,4,1,10,3,3,10,7,1,7,79
"1279",1790,36,"Travel_Rarely",1383,"Research & Development",10,3,4,"Male",90,3,3,"Healthcare Representative","Married",8321,25949,7,"Yes",13,3,4,1,15,1,3,12,8,5,7,45
"274",378,37,"Travel_Rarely",228,"Sales",6,4,3,"Male",98,3,2,"Sales Executive","Married",6502,22825,4,"No",14,3,2,1,7,5,4,5,4,0,1,56
"876",1225,44,"Travel_Rarely",200,"Research & Development",29,4,4,"Male",32,3,2,"Research Scientist","Single",4541,7744,1,"No",25,4,2,0,20,3,3,20,11,13,17,54
"44",56,27,"Travel_Frequently",994,"Sales",8,3,4,"Male",37,3,3,"Sales Executive","Single",8726,2975,1,"No",15,3,4,0,9,0,3,9,8,1,7,41
"549",754,43,"Travel_Frequently",775,"Sales",15,3,4,"Male",47,2,2,"Sales Executive","Married",6804,23683,3,"No",18,3,3,1,7,5,3,2,2,2,2,43
"249",340,37,"Travel_Rarely",1017,"Research & Development",1,2,3,"Female",83,2,1,"Research Scientist","Married",3920,18697,2,"No",14,3,1,1,17,2,2,3,1,0,2,73
"1404",1975,39,"Travel_Rarely",119,"Sales",15,4,2,"Male",77,3,4,"Sales Executive","Single",13341,25098,0,"No",12,3,1,0,21,3,3,20,8,11,10,80
"863",1206,44,"Non-Travel",111,"Research & Development",17,3,4,"Male",74,1,1,"Research Scientist","Single",2290,4279,2,"No",13,3,4,0,6,3,3,0,0,0,0,54
"1382",1947,28,"Non-Travel",1103,"Research & Development",16,3,3,"Male",49,3,1,"Research Scientist","Single",2144,2122,1,"No",14,3,3,0,5,3,2,5,3,1,4,63
"587",812,24,"Non-Travel",1092,"Research & Development",9,3,3,"Male",60,2,1,"Laboratory Technician","Divorced",2694,26551,1,"No",11,3,3,3,1,4,3,1,0,0,0,54
"1039",1466,48,"Travel_Rarely",1221,"Sales",7,3,3,"Male",96,3,2,"Sales Executive","Divorced",5486,24795,4,"No",11,3,1,3,15,3,3,2,2,2,2,69
"400",530,31,"Travel_Rarely",329,"Research & Development",1,2,4,"Male",98,2,1,"Laboratory Technician","Married",2218,16193,1,"No",12,3,3,1,4,3,3,4,2,3,2,62
"797",1106,25,"Travel_Rarely",1219,"Research & Development",4,1,4,"Male",32,3,1,"Laboratory Technician","Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6,28
