"","EmployeeNumber","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","PropensityToStay"
"103",137,20,"Travel_Frequently",871,"Research & Development",6,3,4,"Female",66,2,1,"Laboratory Technician","Single",2926,19783,1,"Yes",18,3,2,0,1,5,3,1,0,1,0,60
"933",1299,29,"Travel_Rarely",806,"Research & Development",7,3,2,"Female",39,3,1,"Laboratory Technician","Divorced",3339,17285,3,"Yes",13,3,1,2,10,2,3,7,7,7,7,30
"464",622,26,"Travel_Rarely",471,"Research & Development",24,3,3,"Male",66,1,1,"Laboratory Technician","Single",2340,23213,1,"Yes",18,3,2,0,1,3,1,1,0,0,0,29
"1187",1667,35,"Travel_Frequently",880,"Sales",12,4,4,"Male",36,3,2,"Sales Executive","Single",4581,10414,3,"Yes",24,4,1,0,13,2,4,11,9,6,7,29
"1294",1813,43,"Non-Travel",343,"Research & Development",9,3,1,"Male",52,3,1,"Research Scientist","Single",2438,24978,4,"No",13,3,3,0,7,2,2,3,2,1,2,76
"564",781,25,"Travel_Rarely",883,"Sales",26,1,3,"Female",32,3,2,"Sales Executive","Single",6180,22807,1,"No",23,4,2,0,6,5,2,6,5,1,4,44
"183",248,41,"Travel_Rarely",1356,"Sales",20,2,2,"Female",70,3,1,"Sales Representative","Single",3140,21728,1,"Yes",22,4,4,0,4,5,2,4,3,0,2,22
"1319",1852,29,"Travel_Frequently",574,"Research & Development",20,1,4,"Male",40,3,1,"Laboratory Technician","Married",3812,7003,1,"No",13,3,2,0,11,3,4,11,8,3,10,64
"639",885,25,"Travel_Rarely",583,"Sales",4,1,3,"Male",87,2,2,"Sales Executive","Married",4256,18154,1,"No",12,3,1,0,5,1,4,5,2,0,3,45
"149",200,41,"Travel_Rarely",933,"Research & Development",9,4,3,"Male",94,3,1,"Laboratory Technician","Married",2238,6961,2,"No",21,4,4,1,7,2,3,5,0,1,4,51
"679",945,48,"Travel_Rarely",1469,"Research & Development",20,4,4,"Male",51,3,1,"Research Scientist","Married",2259,5543,4,"No",17,3,1,2,13,2,2,0,0,0,0,45
"1304",1827,47,"Travel_Rarely",1001,"Research & Development",4,3,3,"Female",92,2,3,"Manufacturing Director","Divorced",10333,19271,8,"Yes",12,3,3,1,28,4,3,22,11,14,10,48
"1256",1758,33,"Travel_Rarely",211,"Sales",16,3,1,"Female",74,3,3,"Sales Executive","Single",8564,10092,2,"Yes",20,4,3,0,11,2,2,0,0,0,0,46
"120",158,43,"Travel_Frequently",394,"Sales",26,2,3,"Male",92,3,4,"Manager","Married",16959,19494,1,"Yes",12,3,4,2,25,3,4,25,12,4,12,59
"139",183,25,"Travel_Rarely",959,"Sales",28,3,1,"Male",41,2,2,"Sales Executive","Married",8639,24835,2,"No",18,3,4,0,6,3,3,2,2,2,2,29
"1430",2014,39,"Travel_Rarely",116,"Research & Development",24,1,1,"Male",52,3,2,"Research Scientist","Single",4108,5340,7,"No",13,3,1,0,18,2,3,7,7,1,7,50
"177",242,33,"Travel_Rarely",134,"Research & Development",2,3,3,"Male",90,3,1,"Research Scientist","Single",2500,10515,0,"No",14,3,1,0,4,2,4,3,1,0,2,54
"1439",2023,23,"Travel_Frequently",638,"Sales",9,3,4,"Male",33,3,1,"Sales Representative","Married",1790,26956,1,"No",19,3,1,1,1,3,2,1,0,1,0,37
"1075",1515,33,"Travel_Rarely",516,"Research & Development",8,5,4,"Male",69,3,2,"Healthcare Representative","Single",6388,22049,2,"Yes",17,3,1,0,14,6,3,0,0,0,0,58
"1223",1714,24,"Travel_Rarely",240,"Human Resources",22,1,4,"Male",58,1,1,"Human Resources","Married",1555,11585,1,"No",11,3,3,1,1,2,3,1,0,0,0,12
"1038",1465,45,"Travel_Rarely",1448,"Research & Development",29,3,2,"Male",55,3,3,"Manufacturing Director","Married",9380,14720,4,"Yes",18,3,4,2,10,4,4,3,1,1,2,57
"191",259,52,"Travel_Rarely",699,"Research & Development",1,4,3,"Male",65,2,5,"Manager","Married",19999,5678,0,"No",14,3,1,1,34,5,3,33,18,11,9,81
"262",361,38,"Non-Travel",1327,"Sales",2,2,4,"Male",39,2,2,"Sales Executive","Married",5249,19682,3,"No",18,3,4,1,13,0,3,8,7,7,5,83
"133",175,31,"Travel_Rarely",542,"Sales",20,3,2,"Female",71,1,2,"Sales Executive","Married",4559,24788,3,"Yes",11,3,3,1,4,2,3,2,2,2,2,15
"1449",2037,41,"Travel_Rarely",930,"Sales",3,3,3,"Male",57,2,2,"Sales Executive","Divorced",8938,12227,2,"No",11,3,3,1,14,5,3,5,4,0,4,81
"472",634,38,"Travel_Rarely",1495,"Research & Development",10,3,3,"Female",76,3,2,"Healthcare Representative","Married",9824,22174,3,"No",19,3,3,1,18,4,3,1,0,0,0,52
"641",888,24,"Non-Travel",1269,"Research & Development",4,1,1,"Male",46,2,1,"Laboratory Technician","Married",3162,10778,0,"No",17,3,4,0,6,2,2,5,2,3,4,51
"684",952,25,"Travel_Rarely",867,"Sales",19,2,3,"Male",36,2,1,"Sales Representative","Married",2413,18798,1,"Yes",18,3,3,3,1,2,3,1,0,0,0,23
"1141",1608,44,"Travel_Rarely",1313,"Research & Development",7,3,2,"Female",31,3,5,"Research Director","Divorced",19049,3549,0,"Yes",14,3,4,1,23,4,2,22,7,1,10,64
"39",51,36,"Travel_Rarely",852,"Research & Development",5,4,2,"Female",82,2,1,"Research Scientist","Married",3419,13072,9,"Yes",14,3,4,1,6,3,4,1,1,0,0,67
"1293",1812,39,"Travel_Frequently",766,"Sales",20,3,3,"Male",83,3,2,"Sales Executive","Divorced",4127,19188,2,"No",18,3,4,1,7,6,3,2,1,2,2,59
"425",568,57,"Travel_Rarely",210,"Sales",29,3,1,"Male",56,2,4,"Manager","Divorced",14118,22102,3,"No",12,3,3,1,32,3,2,1,0,0,0,34
"688",958,36,"Travel_Rarely",938,"Research & Development",2,4,3,"Male",79,3,1,"Laboratory Technician","Single",2519,12287,4,"No",21,4,3,0,16,6,3,11,8,3,9,43
"247",338,33,"Travel_Rarely",832,"Research & Development",5,4,3,"Female",63,2,1,"Research Scientist","Married",2911,14776,1,"No",13,3,3,1,2,2,2,2,2,0,2,53
"1381",1945,35,"Travel_Rarely",682,"Sales",18,4,2,"Male",71,3,2,"Sales Executive","Married",5561,15975,0,"No",16,3,4,1,6,2,1,5,3,0,4,45
"1196",1677,49,"Travel_Rarely",809,"Research & Development",1,3,3,"Male",36,3,4,"Manager","Single",15379,22384,4,"No",14,3,1,0,23,2,3,8,7,0,0,60
"976",1372,55,"Travel_Rarely",267,"Sales",13,4,1,"Male",85,4,4,"Sales Executive","Single",13695,9277,6,"Yes",17,3,3,0,24,2,2,19,7,3,8,48
"571",791,52,"Non-Travel",715,"Research & Development",19,4,4,"Male",41,3,1,"Research Scientist","Married",4258,26589,0,"No",18,3,1,1,5,3,3,4,3,1,2,52
"263",362,32,"Travel_Rarely",128,"Research & Development",2,1,4,"Male",84,2,2,"Laboratory Technician","Single",2176,19737,4,"No",13,3,4,0,9,5,3,6,2,0,4,57
"1117",1578,55,"Travel_Rarely",685,"Sales",26,5,3,"Male",60,2,5,"Manager","Married",19586,23037,1,"No",21,4,3,1,36,3,3,36,6,2,13,35
"509",691,35,"Travel_Rarely",1017,"Research & Development",6,4,2,"Male",82,1,2,"Research Scientist","Single",6646,19368,1,"No",13,3,2,0,17,3,3,17,11,11,8,51
"1092",1545,33,"Travel_Rarely",575,"Research & Development",25,3,4,"Male",44,2,2,"Manufacturing Director","Single",4320,24152,1,"No",13,3,4,0,5,2,3,5,3,0,2,41
"1105",1558,29,"Travel_Rarely",598,"Research & Development",9,3,3,"Male",91,4,1,"Research Scientist","Married",2451,22376,6,"No",18,3,1,2,5,2,2,1,0,0,0,56
"935",1303,25,"Travel_Rarely",266,"Research & Development",1,3,4,"Female",40,3,1,"Research Scientist","Single",2096,18830,1,"No",18,3,4,0,2,3,2,2,2,2,1,42
"712",994,29,"Travel_Rarely",906,"Research & Development",10,3,4,"Female",92,2,1,"Research Scientist","Single",2404,11479,6,"Yes",20,4,3,0,3,5,3,0,0,0,0,58
"1106",1560,33,"Travel_Rarely",1242,"Sales",8,4,1,"Male",46,3,2,"Sales Executive","Married",6392,10589,2,"No",13,3,4,1,8,6,1,2,2,2,2,47
"510",692,33,"Travel_Frequently",1296,"Research & Development",6,3,3,"Male",30,3,2,"Healthcare Representative","Divorced",7725,5335,3,"No",23,4,3,1,15,2,1,13,11,4,7,35
"726",1010,35,"Travel_Rarely",622,"Research & Development",14,4,3,"Male",39,2,1,"Laboratory Technician","Divorced",3743,10074,1,"Yes",24,4,4,1,5,2,1,4,2,0,2,34
"22",27,36,"Travel_Rarely",1218,"Sales",9,4,3,"Male",82,2,1,"Sales Representative","Single",3407,6986,7,"No",23,4,2,0,10,4,3,5,3,0,3,63
"1365",1927,28,"Travel_Frequently",783,"Sales",1,2,3,"Male",42,2,2,"Sales Executive","Married",6834,19255,1,"Yes",12,3,3,1,7,2,3,7,7,0,7,57
"873",1220,33,"Travel_Frequently",1146,"Sales",25,3,2,"Female",82,3,2,"Sales Executive","Married",4539,4905,1,"No",12,3,1,1,10,3,2,10,7,0,1,52
"388",516,40,"Travel_Rarely",759,"Sales",2,2,4,"Female",46,3,2,"Sales Executive","Divorced",5715,22553,7,"No",12,3,3,2,8,5,3,5,4,1,3,74
"956",1336,55,"Travel_Rarely",282,"Research & Development",2,2,4,"Female",58,1,5,"Manager","Married",19187,6992,4,"No",14,3,4,1,23,5,3,19,9,9,11,68
"197",269,35,"Travel_Frequently",138,"Research & Development",2,3,2,"Female",37,3,2,"Laboratory Technician","Single",4425,15986,5,"No",11,3,4,0,10,5,3,6,2,1,2,70
"1003",1412,35,"Travel_Frequently",200,"Research & Development",18,2,3,"Male",60,3,3,"Manufacturing Director","Single",9362,19944,2,"No",11,3,3,0,10,2,3,2,2,2,2,68
"1218",1707,24,"Travel_Rarely",581,"Research & Development",9,3,3,"Male",62,4,1,"Research Scientist","Married",4401,17616,1,"No",16,3,4,1,5,1,3,5,3,0,4,36
"355",475,30,"Non-Travel",641,"Sales",25,2,4,"Female",85,3,2,"Sales Executive","Married",4736,6069,7,"Yes",12,3,2,1,4,2,4,2,2,2,2,48
"1222",1712,45,"Non-Travel",1238,"Research & Development",1,1,3,"Male",74,2,3,"Healthcare Representative","Married",10748,3395,3,"No",23,4,4,1,25,3,2,23,15,14,4,63
"193",261,35,"Travel_Rarely",556,"Research & Development",23,2,2,"Male",50,2,2,"Manufacturing Director","Married",5916,15497,3,"Yes",13,3,1,0,8,1,3,1,0,0,1,55
"157",211,51,"Travel_Rarely",1169,"Research & Development",7,4,2,"Male",34,2,2,"Manufacturing Director","Married",6132,13983,2,"No",17,3,3,0,10,2,3,1,0,0,0,65
"1352",1900,48,"Travel_Frequently",117,"Research & Development",22,3,4,"Female",58,3,4,"Manager","Divorced",17174,2437,3,"No",11,3,2,1,24,3,3,22,17,4,7,34
"1231",1725,24,"Travel_Rarely",506,"Research & Development",29,1,2,"Male",91,3,1,"Laboratory Technician","Divorced",3907,3622,1,"No",13,3,2,3,6,2,4,6,2,1,2,49
"1339",1876,30,"Travel_Rarely",945,"Sales",9,3,2,"Male",89,3,1,"Sales Representative","Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0,44
"598",827,42,"Travel_Rarely",932,"Research & Development",1,2,4,"Female",43,2,2,"Manufacturing Director","Married",6062,4051,9,"Yes",13,3,4,1,8,4,3,4,3,0,2,59
"803",1114,33,"Travel_Frequently",970,"Sales",7,3,4,"Female",30,3,2,"Sales Executive","Married",4302,13401,0,"No",17,3,3,1,4,3,3,3,2,0,2,58
"702",981,53,"Travel_Rarely",1376,"Sales",2,2,3,"Male",45,3,4,"Manager","Divorced",14852,13938,6,"No",13,3,3,1,22,3,4,17,13,15,2,97
"97",128,24,"Travel_Rarely",1353,"Sales",3,2,1,"Female",33,3,2,"Sales Executive","Married",4999,17519,0,"No",21,4,1,1,4,2,2,3,2,0,2,66
"1096",1549,33,"Travel_Rarely",589,"Research & Development",28,4,2,"Male",79,3,2,"Laboratory Technician","Married",5207,22949,1,"Yes",12,3,2,1,15,3,3,15,14,5,7,54
"1124",1587,35,"Travel_Rarely",670,"Research & Development",10,4,1,"Female",51,3,2,"Healthcare Representative","Single",6142,4223,3,"Yes",16,3,3,0,10,4,3,5,2,0,4,57
"1275",1784,31,"Travel_Rarely",196,"Sales",29,4,1,"Female",91,2,2,"Sales Executive","Married",5468,13402,1,"No",14,3,1,2,13,3,3,12,7,5,7,45
"15",19,28,"Travel_Rarely",103,"Research & Development",24,3,3,"Male",50,2,1,"Laboratory Technician","Single",2028,12947,5,"Yes",14,3,2,0,6,4,3,4,2,0,3,30
"1318",1850,27,"Travel_Frequently",1297,"Research & Development",5,2,4,"Female",53,3,1,"Laboratory Technician","Single",2379,19826,0,"Yes",14,3,3,0,6,3,2,5,4,0,2,32
"923",1288,44,"Travel_Rarely",1199,"Research & Development",4,2,3,"Male",92,4,5,"Manager","Divorced",19190,17477,1,"No",14,3,4,2,26,4,2,25,9,14,13,65
"1209",1696,34,"Travel_Rarely",1157,"Research & Development",5,2,2,"Male",57,2,2,"Laboratory Technician","Married",3986,11912,1,"No",14,3,3,1,15,3,4,15,10,4,13,66
"413",550,46,"Travel_Rarely",1485,"Research & Development",18,3,3,"Female",87,3,2,"Manufacturing Director","Divorced",4810,26314,2,"No",14,3,3,1,19,5,2,10,7,0,8,52
"289",394,26,"Travel_Rarely",1449,"Research & Development",16,4,1,"Male",45,3,1,"Laboratory Technician","Divorced",2373,14180,2,"Yes",13,3,4,1,5,2,3,3,2,0,2,27
"1018",1434,27,"Travel_Rarely",1377,"Research & Development",11,1,2,"Male",91,3,1,"Laboratory Technician","Married",2099,7679,0,"No",14,3,2,0,6,3,4,5,0,1,4,65
"925",1291,35,"Travel_Rarely",735,"Research & Development",6,1,3,"Male",66,3,1,"Research Scientist","Married",3506,6020,0,"Yes",14,3,4,0,4,3,3,3,2,2,2,38
"1438",2022,39,"Non-Travel",105,"Research & Development",9,3,4,"Male",87,3,5,"Manager","Single",19431,15302,2,"No",13,3,3,0,21,3,2,6,0,1,3,52
"314",428,33,"Travel_Frequently",553,"Research & Development",5,4,4,"Female",74,3,3,"Manager","Married",11878,23364,6,"No",11,3,2,2,12,2,3,10,6,8,8,72
"200",273,38,"Travel_Rarely",1084,"Research & Development",29,3,4,"Male",54,3,2,"Manufacturing Director","Married",6261,4185,3,"No",18,3,1,1,9,3,1,7,7,1,7,18
"334",451,43,"Travel_Rarely",1001,"Research & Development",7,3,3,"Female",43,3,3,"Healthcare Representative","Married",9985,9262,8,"No",16,3,1,1,10,1,2,1,0,0,0,59
"1050",1479,30,"Travel_Rarely",1358,"Sales",16,1,4,"Male",96,3,2,"Sales Executive","Married",5301,2939,8,"No",15,3,3,2,4,2,2,2,1,2,2,54
"1049",1478,34,"Travel_Rarely",1326,"Sales",3,3,4,"Male",81,1,2,"Sales Executive","Single",4759,15891,3,"No",18,3,4,0,15,2,3,13,9,3,12,80
"878",1228,46,"Travel_Rarely",150,"Research & Development",2,4,4,"Male",60,3,2,"Manufacturing Director","Divorced",7379,17433,2,"No",11,3,3,1,12,3,2,6,3,1,4,60
"1237",1733,36,"Travel_Rarely",1456,"Sales",13,5,2,"Male",96,2,2,"Sales Executive","Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2,33
"1122",1585,36,"Travel_Rarely",884,"Sales",1,4,2,"Female",73,3,2,"Sales Executive","Single",6815,21447,6,"No",13,3,1,0,15,5,3,1,0,0,0,52
"800",1109,42,"Travel_Rarely",469,"Research & Development",2,2,4,"Male",35,3,4,"Manager","Married",17665,14399,0,"No",17,3,4,1,23,3,3,22,6,13,7,69
"90",118,46,"Travel_Rarely",669,"Sales",9,2,3,"Male",64,2,3,"Sales Executive","Single",9619,13596,1,"No",16,3,4,0,9,3,3,9,8,4,7,29
"689",959,19,"Travel_Rarely",419,"Sales",21,3,4,"Male",37,2,1,"Sales Representative","Single",2121,9947,1,"Yes",13,3,2,0,1,3,4,1,0,0,0,39
"99",131,58,"Travel_Rarely",682,"Sales",10,4,4,"Male",37,3,4,"Sales Executive","Single",13872,24409,0,"No",13,3,3,0,38,1,2,37,10,1,8,57
"822",1138,49,"Travel_Rarely",174,"Sales",8,4,4,"Male",56,2,4,"Sales Executive","Married",13120,11879,6,"No",17,3,2,1,22,3,3,9,8,2,3,72
"40",52,33,"Travel_Frequently",1141,"Sales",1,3,3,"Female",42,4,2,"Sales Executive","Married",5376,3193,2,"No",19,3,1,2,10,3,3,5,3,1,3,50
"212",292,30,"Non-Travel",829,"Research & Development",1,1,3,"Male",88,2,3,"Manufacturing Director","Single",8474,20925,1,"No",22,4,3,0,12,2,3,11,8,5,8,64
"747",1035,41,"Non-Travel",247,"Research & Development",7,1,2,"Female",55,1,5,"Research Director","Divorced",19973,20284,1,"No",22,4,2,2,21,3,3,21,16,5,10,47
"635",879,25,"Travel_Rarely",141,"Sales",3,1,3,"Male",98,3,2,"Sales Executive","Married",4194,14363,1,"Yes",18,3,4,0,5,3,3,5,3,0,3,59
"1012",1425,36,"Travel_Rarely",1174,"Sales",3,4,1,"Female",99,3,2,"Sales Executive","Single",9278,20763,3,"Yes",16,3,4,0,15,3,3,5,4,0,1,67
"1035",1460,45,"Travel_Rarely",1038,"Research & Development",20,3,2,"Male",95,1,3,"Healthcare Representative","Divorced",10851,19863,2,"Yes",18,3,2,1,24,2,3,7,7,0,7,44
"83",106,55,"Travel_Rarely",111,"Sales",1,2,1,"Male",70,3,3,"Sales Executive","Married",10239,18092,3,"No",14,3,4,1,24,4,3,1,0,1,0,62
"1036",1461,31,"Travel_Rarely",1398,"Human Resources",8,2,4,"Female",96,4,1,"Human Resources","Single",2109,24609,9,"No",18,3,4,0,8,3,3,3,2,0,2,50
"224",307,38,"Travel_Rarely",119,"Sales",3,3,1,"Male",76,3,3,"Sales Executive","Divorced",10609,9647,0,"No",12,3,3,2,17,6,2,16,10,5,13,57
"297",405,18,"Travel_Rarely",230,"Research & Development",3,3,3,"Male",54,3,1,"Laboratory Technician","Single",1420,25233,1,"No",13,3,3,0,0,2,3,0,0,0,0,42
"525",717,34,"Travel_Rarely",1442,"Research & Development",9,3,4,"Female",46,2,3,"Healthcare Representative","Single",8621,17654,1,"No",14,3,2,0,9,3,4,8,7,7,7,63
"1157",1628,40,"Travel_Rarely",884,"Research & Development",15,3,1,"Female",80,2,3,"Manufacturing Director","Married",10435,25800,1,"No",13,3,4,2,18,2,3,18,15,14,12,50
"1421",1999,41,"Travel_Rarely",642,"Research & Development",1,3,4,"Male",76,3,1,"Research Scientist","Married",2782,21412,3,"No",22,4,1,1,12,3,3,5,3,1,0,57
"1219",1708,41,"Travel_Rarely",918,"Sales",6,3,4,"Male",35,3,3,"Sales Executive","Single",9241,15869,1,"No",12,3,2,0,10,3,3,10,8,8,7,76
"690",960,20,"Travel_Rarely",129,"Research & Development",4,3,1,"Male",84,3,1,"Laboratory Technician","Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0,44
"1396",1967,31,"Travel_Frequently",754,"Sales",26,4,1,"Male",63,3,2,"Sales Executive","Married",5617,21075,1,"Yes",11,3,3,0,10,4,3,10,7,0,8,23
"1010",1423,58,"Travel_Rarely",1055,"Research & Development",1,3,4,"Female",76,3,5,"Research Director","Married",19701,22456,3,"Yes",21,4,3,1,32,3,3,9,8,1,5,70
"1067",1502,33,"Travel_Rarely",1099,"Research & Development",4,4,1,"Female",82,2,1,"Laboratory Technician","Married",3838,8192,8,"No",11,3,4,0,8,5,3,5,4,0,2,54
"4",5,33,"Travel_Frequently",1392,"Research & Development",3,4,4,"Female",56,3,1,"Research Scientist","Married",2909,23159,1,"Yes",11,3,3,0,8,3,3,8,7,3,0,52
"944",1314,46,"Travel_Rarely",991,"Human Resources",1,2,4,"Female",44,3,1,"Human Resources","Single",3423,22957,6,"No",12,3,3,0,10,3,4,7,6,5,7,53
"29",36,44,"Travel_Rarely",477,"Research & Development",7,4,1,"Female",42,2,3,"Healthcare Representative","Married",10248,2094,3,"No",14,3,4,1,24,4,3,22,6,5,17,58
"1147",1615,34,"Travel_Frequently",426,"Research & Development",10,4,3,"Male",42,4,2,"Manufacturing Director","Divorced",4724,17000,1,"No",13,3,1,1,9,3,3,9,7,7,2,56
"1337",1873,55,"Travel_Rarely",836,"Research & Development",2,4,2,"Male",98,2,1,"Research Scientist","Married",2662,7975,8,"No",20,4,2,1,19,2,4,5,2,0,4,76
"706",985,39,"Travel_Rarely",903,"Sales",2,5,1,"Male",41,4,3,"Sales Executive","Single",7880,2560,0,"No",18,3,4,0,9,3,3,8,7,0,7,72
"1371",1934,47,"Non-Travel",1169,"Research & Development",14,4,3,"Male",64,3,2,"Research Scientist","Married",5467,2125,8,"No",18,3,3,1,16,4,4,8,7,1,7,66
"913",1275,26,"Travel_Rarely",583,"Research & Development",4,2,3,"Male",53,3,1,"Research Scientist","Single",2875,9973,1,"Yes",20,4,2,0,8,2,2,8,5,2,2,61
"450",602,39,"Travel_Frequently",443,"Research & Development",8,1,3,"Female",48,3,1,"Laboratory Technician","Married",3755,17872,1,"No",11,3,1,1,8,3,3,8,3,0,7,62
"740",1027,27,"Travel_Rarely",1055,"Research & Development",2,4,1,"Female",47,3,2,"Manufacturing Director","Married",4227,4658,0,"No",18,3,2,1,4,2,3,3,2,2,2,53
"206",283,29,"Travel_Rarely",121,"Sales",27,3,2,"Female",35,3,3,"Sales Executive","Married",7639,24525,1,"No",22,4,4,3,10,3,2,10,4,1,9,50
"1356",1908,36,"Travel_Rarely",335,"Sales",17,2,3,"Male",33,2,2,"Sales Executive","Married",5507,16822,2,"No",16,3,3,2,12,1,1,4,2,1,3,40
"1239",1735,23,"Travel_Rarely",160,"Research & Development",4,1,3,"Female",51,3,1,"Laboratory Technician","Single",3295,12862,1,"No",13,3,3,0,3,3,1,3,2,1,2,54
"537",732,60,"Travel_Rarely",1179,"Sales",16,4,1,"Male",84,3,2,"Sales Executive","Single",5405,11924,8,"No",14,3,4,0,10,1,3,2,2,2,2,32
"1235",1731,47,"Non-Travel",543,"Sales",2,4,3,"Male",87,3,2,"Sales Executive","Married",4978,3536,7,"No",11,3,4,1,4,3,1,1,0,0,0,54
