"","EmployeeNumber","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","PropensityToStay"
"404",534,41,"Travel_Rarely",645,"Sales",1,3,2,"Male",49,4,3,"Sales Executive","Married",8392,19566,1,"No",16,3,3,1,10,2,3,10,7,0,7,68
"890",1244,27,"Travel_Rarely",1103,"Research & Development",14,3,1,"Male",42,3,1,"Research Scientist","Married",2235,14377,1,"Yes",14,3,4,2,9,3,2,9,7,6,8,69
"457",613,31,"Travel_Rarely",688,"Sales",7,3,3,"Male",44,2,3,"Manager","Divorced",11557,25291,9,"No",21,4,3,1,10,3,2,5,4,0,1,67
"1084",1534,40,"Travel_Rarely",676,"Research & Development",9,4,4,"Male",86,3,1,"Laboratory Technician","Single",2018,21831,3,"No",14,3,2,0,15,3,1,5,4,1,0,17
"1437",2021,21,"Travel_Rarely",501,"Sales",5,1,3,"Male",58,3,1,"Sales Representative","Single",2380,25479,1,"Yes",11,3,4,0,2,6,3,2,2,1,2,53
"694",967,36,"Travel_Rarely",530,"Sales",3,1,3,"Male",51,2,3,"Sales Executive","Married",10325,5518,1,"Yes",11,3,1,1,16,6,3,16,7,3,7,49
"734",1018,26,"Travel_Rarely",1066,"Research & Development",2,2,4,"Male",32,4,2,"Manufacturing Director","Married",5472,3334,1,"No",12,3,2,0,8,2,3,8,7,1,3,52
"1419",1997,38,"Travel_Frequently",508,"Research & Development",6,4,1,"Male",72,2,2,"Manufacturing Director","Married",5321,14284,2,"No",11,3,4,1,10,1,3,8,3,7,7,71
"1400",1971,43,"Travel_Rarely",574,"Research & Development",11,3,1,"Male",30,3,3,"Healthcare Representative","Married",7510,16873,1,"No",17,3,2,1,10,1,3,10,9,0,9,65
"1285",1800,39,"Travel_Rarely",1253,"Research & Development",10,1,3,"Male",65,3,3,"Research Director","Single",13464,7914,7,"No",21,4,3,0,9,3,3,4,3,2,2,55
"835",1163,34,"Travel_Rarely",1400,"Sales",9,1,2,"Female",70,3,2,"Sales Executive","Married",5714,5829,1,"No",20,4,1,0,6,3,2,6,5,1,3,61
"1136",1602,46,"Travel_Rarely",563,"Sales",1,4,4,"Male",56,4,4,"Manager","Single",17567,3156,1,"No",15,3,2,0,27,5,1,26,0,0,12,70
"1449",2037,41,"Travel_Rarely",930,"Sales",3,3,3,"Male",57,2,2,"Sales Executive","Divorced",8938,12227,2,"No",11,3,3,1,14,5,3,5,4,0,4,81
"650",901,53,"Travel_Rarely",102,"Research & Development",23,4,4,"Female",72,3,4,"Research Director","Single",14275,20206,6,"No",18,3,3,0,33,0,3,12,9,3,8,48
"151",202,40,"Travel_Frequently",1395,"Research & Development",26,3,2,"Female",54,3,2,"Research Scientist","Divorced",5605,8504,1,"No",11,3,1,1,20,2,3,20,7,2,13,44
"1331",1866,43,"Travel_Rarely",823,"Research & Development",6,3,1,"Female",81,2,5,"Manager","Married",19392,22539,7,"No",13,3,4,0,21,2,3,16,12,6,14,69
"1241",1737,39,"Non-Travel",792,"Research & Development",1,3,4,"Male",77,3,2,"Laboratory Technician","Married",6472,8989,1,"Yes",15,3,4,1,9,2,3,9,8,5,8,69
"427",571,30,"Non-Travel",1116,"Research & Development",2,3,3,"Female",49,3,1,"Laboratory Technician","Single",2564,7181,0,"No",14,3,3,0,12,2,2,11,7,6,7,51
"1079",1523,44,"Travel_Rarely",136,"Research & Development",28,3,4,"Male",32,3,4,"Research Director","Married",16328,22074,3,"No",13,3,3,1,24,1,4,20,6,14,17,45
"86",112,56,"Travel_Rarely",1400,"Research & Development",7,3,4,"Male",49,1,3,"Manufacturing Director","Single",7260,21698,4,"No",11,3,1,0,37,3,2,6,4,0,2,71
"499",675,22,"Travel_Rarely",604,"Research & Development",6,1,1,"Male",69,3,1,"Research Scientist","Married",2773,12145,0,"No",20,4,4,0,3,3,3,2,2,2,2,61
"1414",1992,25,"Travel_Rarely",977,"Research & Development",2,1,4,"Male",57,3,1,"Laboratory Technician","Divorced",3977,7298,6,"Yes",19,3,3,1,7,2,2,2,2,0,2,66
"911",1270,23,"Travel_Rarely",373,"Research & Development",1,2,4,"Male",47,3,1,"Research Scientist","Married",1223,16901,1,"No",22,4,4,1,1,2,3,1,0,0,1,72
"1385",1950,34,"Travel_Rarely",937,"Sales",1,3,1,"Male",32,3,3,"Sales Executive","Single",9888,6770,1,"No",21,4,1,0,14,3,2,14,8,2,1,57
"1291",1807,34,"Travel_Frequently",234,"Research & Development",9,4,4,"Male",93,3,2,"Laboratory Technician","Married",5346,6208,4,"No",17,3,3,1,11,3,2,7,1,0,7,41
"1063",1496,44,"Travel_Frequently",1193,"Research & Development",2,1,2,"Male",86,3,3,"Manufacturing Director","Single",10209,19719,5,"Yes",18,3,2,0,16,2,2,2,2,2,2,66
"456",612,33,"Travel_Rarely",922,"Research & Development",1,5,1,"Female",95,4,4,"Research Director","Divorced",16184,22578,4,"No",19,3,3,1,10,2,3,6,1,0,5,64
"1457",2049,35,"Travel_Frequently",1199,"Research & Development",18,4,3,"Male",80,3,2,"Healthcare Representative","Married",5689,24594,1,"Yes",14,3,4,2,10,2,4,10,2,0,2,35
"364",485,33,"Travel_Rarely",350,"Sales",5,3,4,"Female",34,3,1,"Sales Representative","Single",2851,9150,1,"Yes",13,3,2,0,1,2,3,1,0,0,0,38
"701",977,58,"Travel_Rarely",289,"Research & Development",2,3,4,"Male",51,3,1,"Research Scientist","Single",2479,26227,4,"No",24,4,1,0,7,4,3,1,0,0,0,41
"449",601,40,"Travel_Rarely",302,"Research & Development",6,3,2,"Female",75,3,4,"Manufacturing Director","Single",13237,20364,7,"No",15,3,3,0,22,3,3,20,6,5,13,54
"1412",1987,25,"Travel_Rarely",309,"Human Resources",2,3,3,"Female",82,3,1,"Human Resources","Married",2187,19655,4,"No",14,3,3,0,6,3,3,2,0,1,2,65
"699",975,35,"Travel_Rarely",1219,"Sales",18,3,3,"Female",86,3,2,"Sales Executive","Married",4601,6179,1,"No",16,3,2,0,5,3,3,5,2,1,0,40
"371",494,21,"Travel_Rarely",156,"Sales",12,3,3,"Female",90,4,1,"Sales Representative","Single",2716,25422,1,"No",15,3,4,0,1,0,3,1,0,0,0,37
"268",369,25,"Non-Travel",675,"Research & Development",5,2,2,"Male",85,4,2,"Healthcare Representative","Divorced",4000,18384,1,"No",12,3,4,2,6,2,3,6,3,1,5,60
"1256",1758,33,"Travel_Rarely",211,"Sales",16,3,1,"Female",74,3,3,"Sales Executive","Single",8564,10092,2,"Yes",20,4,3,0,11,2,2,0,0,0,0,46
"1356",1908,36,"Travel_Rarely",335,"Sales",17,2,3,"Male",33,2,2,"Sales Executive","Married",5507,16822,2,"No",16,3,3,2,12,1,1,4,2,1,3,40
"83",106,55,"Travel_Rarely",111,"Sales",1,2,1,"Male",70,3,3,"Sales Executive","Married",10239,18092,3,"No",14,3,4,1,24,4,3,1,0,1,0,62
"1123",1586,29,"Travel_Rarely",1370,"Research & Development",3,1,2,"Male",87,3,1,"Laboratory Technician","Single",4723,16213,1,"Yes",18,3,4,0,10,3,3,10,9,1,5,58
"822",1138,49,"Travel_Rarely",174,"Sales",8,4,4,"Male",56,2,4,"Sales Executive","Married",13120,11879,6,"No",17,3,2,1,22,3,3,9,8,2,3,72
"1158",1630,35,"Non-Travel",208,"Research & Development",8,4,3,"Female",52,3,2,"Healthcare Representative","Married",4148,12250,1,"No",12,3,4,1,15,5,3,14,11,2,9,77
"524",716,50,"Travel_Rarely",1207,"Research & Development",28,1,4,"Male",74,4,1,"Laboratory Technician","Married",3221,3297,1,"Yes",11,3,3,3,20,3,3,20,8,3,8,32
"536",731,41,"Travel_Rarely",427,"Human Resources",10,4,2,"Male",73,2,5,"Manager","Divorced",19141,8861,3,"No",15,3,2,3,23,2,2,21,6,12,6,61
"161",217,22,"Travel_Rarely",1256,"Research & Development",19,1,3,"Male",80,3,1,"Research Scientist","Married",2323,11992,1,"No",24,4,1,2,2,6,3,2,2,2,2,45
"1321",1854,42,"Non-Travel",355,"Research & Development",10,4,3,"Male",38,3,1,"Research Scientist","Married",2936,6161,3,"No",22,4,2,2,10,1,2,6,3,3,3,58
"639",885,25,"Travel_Rarely",583,"Sales",4,1,3,"Male",87,2,2,"Sales Executive","Married",4256,18154,1,"No",12,3,1,0,5,1,4,5,2,0,3,45
"267",367,31,"Travel_Rarely",1463,"Research & Development",23,3,2,"Male",64,2,2,"Healthcare Representative","Married",5582,14408,0,"No",21,4,2,1,10,2,3,9,0,7,8,51
"939",1308,58,"Travel_Rarely",848,"Research & Development",23,4,1,"Male",88,3,1,"Research Scientist","Divorced",2372,26076,1,"No",12,3,4,2,2,3,3,2,2,2,2,61
"965",1356,34,"Travel_Rarely",507,"Sales",15,2,3,"Female",66,3,2,"Sales Executive","Single",6125,23553,1,"No",12,3,4,0,10,6,4,10,8,9,6,55
"191",259,52,"Travel_Rarely",699,"Research & Development",1,4,3,"Male",65,2,5,"Manager","Married",19999,5678,0,"No",14,3,1,1,34,5,3,33,18,11,9,81
"1193",1674,49,"Travel_Rarely",464,"Research & Development",16,3,4,"Female",74,3,1,"Laboratory Technician","Divorced",2587,24941,4,"Yes",16,3,2,1,17,2,2,2,2,2,2,46
"1272",1780,21,"Travel_Rarely",337,"Sales",7,1,2,"Male",31,3,1,"Sales Representative","Single",2679,4567,1,"No",13,3,2,0,1,3,3,1,0,1,0,48
"1124",1587,35,"Travel_Rarely",670,"Research & Development",10,4,1,"Female",51,3,2,"Healthcare Representative","Single",6142,4223,3,"Yes",16,3,3,0,10,4,3,5,2,0,4,57
"365",486,37,"Travel_Rarely",921,"Research & Development",10,3,3,"Female",98,3,1,"Laboratory Technician","Married",3452,17663,6,"No",20,4,2,1,17,3,3,5,4,0,3,63
"1333",1868,29,"Travel_Frequently",459,"Research & Development",24,2,4,"Male",73,2,1,"Research Scientist","Single",2439,14753,1,"Yes",24,4,2,0,1,3,2,1,0,1,0,21
"94",124,46,"Travel_Frequently",638,"Research & Development",1,3,3,"Male",40,2,3,"Healthcare Representative","Married",10673,3142,2,"Yes",13,3,3,1,21,5,2,10,9,9,5,66
"1094",1547,42,"Travel_Frequently",288,"Research & Development",2,3,4,"Male",40,3,3,"Healthcare Representative","Married",10124,18611,2,"Yes",14,3,3,1,24,3,1,20,8,13,9,50
"1270",1778,43,"Travel_Rarely",244,"Human Resources",2,3,2,"Male",97,3,1,"Human Resources","Single",3539,5033,0,"No",13,3,2,0,10,5,3,9,7,1,8,85
"38",49,35,"Travel_Rarely",890,"Sales",2,3,4,"Female",97,3,1,"Sales Representative","Married",2014,9687,1,"No",13,3,1,0,2,3,3,2,2,2,2,56
"832",1160,31,"Travel_Frequently",874,"Research & Development",15,3,3,"Male",72,3,1,"Laboratory Technician","Married",2610,6233,1,"No",12,3,3,1,2,5,2,2,2,2,2,29
"1263",1767,43,"Travel_Frequently",807,"Research & Development",17,3,3,"Male",38,2,1,"Research Scientist","Married",2437,15587,9,"Yes",16,3,4,1,6,4,3,1,0,0,0,21
"276",380,37,"Non-Travel",728,"Research & Development",1,4,1,"Female",80,3,3,"Research Director","Divorced",13603,11677,2,"Yes",18,3,1,2,15,2,3,5,2,0,2,55
"130",170,49,"Travel_Rarely",470,"Research & Development",20,4,3,"Female",96,3,2,"Manufacturing Director","Married",6567,5549,1,"No",14,3,3,0,16,2,2,15,11,5,11,43
"627",865,32,"Travel_Rarely",638,"Research & Development",8,2,3,"Female",91,4,2,"Research Scientist","Married",5175,22162,5,"No",12,3,3,1,9,3,2,5,3,1,3,56
"1447",2035,34,"Travel_Rarely",704,"Sales",28,3,4,"Female",95,2,2,"Sales Executive","Married",6712,8978,1,"No",21,4,4,2,8,2,3,8,7,1,7,41
"781",1082,28,"Non-Travel",1366,"Research & Development",24,2,2,"Male",72,2,3,"Healthcare Representative","Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9,53
"258",352,40,"Travel_Rarely",1416,"Research & Development",2,2,1,"Male",49,3,5,"Research Director","Divorced",19436,5949,0,"No",19,3,4,1,22,5,3,21,7,3,9,66
"134",176,41,"Travel_Rarely",802,"Sales",9,1,3,"Male",96,3,3,"Sales Executive","Divorced",8189,21196,3,"Yes",13,3,3,1,12,2,3,9,7,0,7,68
"570",789,36,"Non-Travel",1434,"Sales",8,4,1,"Male",76,2,3,"Sales Executive","Single",7587,14229,1,"No",15,3,2,0,10,1,3,10,7,0,9,54
"1208",1694,55,"Travel_Rarely",1441,"Research & Development",22,3,1,"Male",94,2,1,"Research Scientist","Divorced",3537,23737,5,"No",12,3,4,1,8,1,3,4,2,1,2,44
"512",699,36,"Travel_Rarely",913,"Research & Development",9,2,2,"Male",48,2,2,"Manufacturing Director","Divorced",8847,13934,2,"Yes",11,3,3,1,13,2,3,3,2,0,2,47
"873",1220,33,"Travel_Frequently",1146,"Sales",25,3,2,"Female",82,3,2,"Sales Executive","Married",4539,4905,1,"No",12,3,1,1,10,3,2,10,7,0,1,52
"197",269,35,"Travel_Frequently",138,"Research & Development",2,3,2,"Female",37,3,2,"Laboratory Technician","Single",4425,15986,5,"No",11,3,4,0,10,5,3,6,2,1,2,70
"1025",1443,47,"Travel_Rarely",359,"Research & Development",2,4,1,"Female",82,3,4,"Research Director","Married",17169,26703,3,"No",19,3,2,2,26,2,4,20,17,5,6,67
"105",139,37,"Non-Travel",1040,"Research & Development",2,2,3,"Male",100,2,2,"Healthcare Representative","Divorced",5163,15850,5,"No",14,3,4,1,17,2,4,1,0,0,0,65
"1395",1966,32,"Travel_Rarely",1373,"Research & Development",5,4,4,"Male",56,2,2,"Manufacturing Director","Single",9679,10138,8,"No",24,4,2,0,8,1,3,1,0,0,0,64
"901",1257,36,"Travel_Frequently",469,"Research & Development",3,3,3,"Male",46,3,1,"Research Scientist","Married",3692,9256,1,"No",12,3,3,0,12,2,2,11,10,0,7,47
"257",351,42,"Travel_Rarely",269,"Research & Development",2,3,4,"Female",56,2,1,"Laboratory Technician","Divorced",2593,8007,0,"Yes",11,3,3,1,10,4,3,9,6,7,8,63
"1009",1422,54,"Travel_Rarely",971,"Research & Development",1,3,4,"Female",54,3,4,"Research Director","Single",17328,5652,6,"No",19,3,4,0,29,3,2,20,7,12,7,74
"1322",1856,47,"Travel_Rarely",207,"Research & Development",9,4,2,"Female",64,3,1,"Laboratory Technician","Single",2105,5411,4,"No",12,3,3,0,7,2,3,2,2,2,0,61
"182",247,34,"Travel_Rarely",629,"Research & Development",27,2,4,"Female",95,3,1,"Research Scientist","Single",2311,5711,2,"No",15,3,4,0,9,3,3,3,2,1,2,31
"1230",1724,40,"Travel_Rarely",369,"Research & Development",8,2,2,"Female",92,3,2,"Manufacturing Director","Married",6516,5041,2,"Yes",16,3,2,1,18,3,3,1,0,0,0,58
"1271",1779,34,"Travel_Rarely",511,"Sales",3,2,4,"Female",32,1,2,"Sales Executive","Single",6029,25353,5,"No",12,3,1,0,6,3,3,2,2,2,2,65
"345",464,35,"Travel_Rarely",1296,"Research & Development",5,4,3,"Male",62,3,3,"Manufacturing Director","Single",8095,18264,0,"No",13,3,4,0,17,5,3,16,6,0,13,76
"42",54,27,"Travel_Rarely",1240,"Research & Development",2,4,4,"Female",33,3,1,"Laboratory Technician","Divorced",2341,19715,1,"No",13,3,4,1,1,6,3,1,0,0,0,49
"68",86,45,"Travel_Rarely",1339,"Research & Development",7,3,2,"Male",59,3,3,"Research Scientist","Divorced",9724,18787,2,"No",17,3,3,1,25,2,3,1,0,0,0,35
"621",856,35,"Travel_Rarely",1343,"Research & Development",27,1,3,"Female",53,2,1,"Research Scientist","Single",2559,17852,1,"No",11,3,4,0,6,3,2,6,5,1,1,33
"229",314,35,"Travel_Frequently",944,"Sales",1,3,3,"Female",92,3,3,"Sales Executive","Single",8789,9096,1,"No",14,3,1,0,10,3,4,10,7,0,8,81
"1101",1554,35,"Travel_Rarely",1402,"Sales",28,4,2,"Female",98,2,1,"Sales Representative","Married",2430,26204,0,"No",23,4,1,2,6,5,3,5,3,4,2,43
"558",771,35,"Non-Travel",1225,"Research & Development",2,4,4,"Female",61,3,2,"Healthcare Representative","Divorced",5093,4761,2,"No",11,3,1,1,16,2,4,1,0,0,0,51
"78",101,45,"Travel_Rarely",193,"Research & Development",6,4,4,"Male",52,3,3,"Research Director","Married",13245,15067,4,"Yes",14,3,2,0,17,3,4,0,0,0,0,58
"410",547,42,"Travel_Frequently",532,"Research & Development",29,2,1,"Female",92,3,2,"Research Scientist","Divorced",4556,12932,2,"No",11,3,2,1,19,3,3,5,4,0,2,54
"368",491,50,"Travel_Rarely",1046,"Research & Development",10,3,4,"Male",100,2,3,"Healthcare Representative","Single",10496,2755,6,"No",15,3,4,0,20,2,3,4,3,1,3,68
"1156",1627,39,"Travel_Rarely",170,"Research & Development",3,2,3,"Male",76,2,2,"Laboratory Technician","Divorced",3069,10302,0,"No",15,3,4,1,11,3,3,10,8,0,7,50
"589",815,50,"Travel_Rarely",691,"Research & Development",2,3,3,"Male",64,3,4,"Research Director","Married",17639,6881,5,"No",16,3,4,0,30,3,3,4,3,0,3,50
"1184",1664,36,"Travel_Rarely",1040,"Research & Development",3,2,4,"Male",79,4,2,"Healthcare Representative","Divorced",6842,26308,6,"No",20,4,1,1,13,3,3,5,4,0,4,68
"1413",1989,30,"Travel_Rarely",911,"Research & Development",1,2,4,"Male",76,3,1,"Laboratory Technician","Married",3748,4077,1,"No",13,3,3,0,12,6,2,12,8,1,7,70
"180",245,38,"Travel_Rarely",1380,"Research & Development",9,2,3,"Female",75,3,1,"Laboratory Technician","Single",2288,6319,1,"No",12,3,3,0,2,3,3,2,2,2,1,46
"1231",1725,24,"Travel_Rarely",506,"Research & Development",29,1,2,"Male",91,3,1,"Laboratory Technician","Divorced",3907,3622,1,"No",13,3,2,3,6,2,4,6,2,1,2,49
"656",910,33,"Travel_Rarely",1075,"Human Resources",3,2,4,"Male",57,3,1,"Human Resources","Divorced",2277,22650,3,"Yes",11,3,3,1,7,4,4,4,3,0,3,77
"768",1062,37,"Travel_Rarely",124,"Research & Development",3,3,4,"Female",35,3,2,"Healthcare Representative","Single",4107,13848,3,"No",15,3,1,0,8,3,2,4,3,0,1,61
"1317",1849,43,"Travel_Frequently",1422,"Sales",2,4,1,"Male",92,3,2,"Sales Executive","Married",5675,19246,1,"No",20,4,3,1,7,5,3,7,7,7,7,58
"453",606,45,"Travel_Rarely",561,"Sales",2,3,4,"Male",61,3,2,"Sales Executive","Married",4805,16177,0,"No",19,3,2,1,9,3,4,8,7,3,7,58
"1196",1677,49,"Travel_Rarely",809,"Research & Development",1,3,3,"Male",36,3,4,"Manager","Single",15379,22384,4,"No",14,3,1,0,23,2,3,8,7,0,0,60
"241",332,39,"Travel_Rarely",1431,"Research & Development",1,4,3,"Female",96,3,1,"Laboratory Technician","Divorced",2232,15417,7,"No",14,3,3,3,7,1,3,3,2,1,2,63
"72",94,29,"Travel_Rarely",1328,"Research & Development",2,3,3,"Male",76,3,1,"Research Scientist","Married",2703,4956,0,"No",23,4,4,1,6,3,3,5,4,0,4,67
"1393",1962,35,"Travel_Rarely",1224,"Sales",7,4,3,"Female",55,3,2,"Sales Executive","Married",5204,13586,1,"Yes",11,3,4,0,10,2,3,10,8,0,9,52
"748",1036,38,"Travel_Rarely",1035,"Sales",3,4,2,"Male",42,3,2,"Sales Executive","Single",6861,4981,8,"Yes",12,3,3,0,19,1,3,1,0,0,0,58
"1401",1972,38,"Travel_Frequently",1444,"Human Resources",1,4,4,"Male",88,3,1,"Human Resources","Married",2991,5224,0,"Yes",11,3,2,1,7,2,3,6,2,1,2,75
"1348",1890,36,"Travel_Frequently",1213,"Human Resources",2,1,2,"Male",94,2,2,"Human Resources","Single",3886,4223,1,"No",21,4,4,0,10,2,2,10,1,0,8,78
"1037",1464,31,"Travel_Frequently",523,"Research & Development",2,3,2,"Male",94,3,1,"Laboratory Technician","Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2,59
"30",38,46,"Travel_Rarely",705,"Sales",2,4,2,"Female",83,3,5,"Manager","Single",18947,22822,3,"No",12,3,4,0,22,2,2,2,2,2,1,64
"992",1396,32,"Travel_Rarely",499,"Sales",2,1,3,"Male",36,3,2,"Sales Executive","Married",4078,20497,0,"Yes",13,3,1,3,4,3,2,3,2,1,2,79
"584",808,34,"Travel_Rarely",1111,"Sales",8,2,3,"Female",93,3,2,"Sales Executive","Married",6500,13305,5,"No",17,3,2,1,6,1,3,3,2,1,2,56
"147",198,30,"Travel_Rarely",1427,"Research & Development",2,1,2,"Male",35,2,1,"Laboratory Technician","Single",2720,11162,0,"No",13,3,4,0,6,3,3,5,3,1,2,44
"810",1121,28,"Travel_Rarely",950,"Research & Development",3,3,4,"Female",93,3,3,"Manufacturing Director","Divorced",7655,8039,0,"No",17,3,2,3,10,3,2,9,7,1,7,62
"770",1068,26,"Travel_Frequently",921,"Research & Development",1,1,1,"Female",66,2,1,"Research Scientist","Divorced",2007,25265,1,"No",13,3,3,2,5,5,3,5,3,1,3,67
"423",566,19,"Travel_Rarely",489,"Human Resources",2,2,1,"Male",52,2,1,"Human Resources","Single",2564,18437,1,"No",12,3,3,0,1,3,4,1,0,0,0,29
"324",440,28,"Travel_Rarely",1157,"Research & Development",2,4,1,"Male",84,1,1,"Research Scientist","Married",3464,24737,5,"Yes",13,3,4,0,5,4,2,3,2,2,2,48
"986",1389,31,"Travel_Rarely",330,"Research & Development",22,4,4,"Male",98,3,2,"Manufacturing Director","Married",6179,21057,1,"Yes",15,3,4,2,10,3,2,10,2,6,7,44
"742",1029,42,"Travel_Rarely",265,"Sales",5,2,4,"Male",90,3,5,"Manager","Married",18303,7770,6,"No",13,3,2,0,21,3,4,1,0,0,0,41
"998",1405,27,"Travel_Rarely",135,"Research & Development",17,4,4,"Female",51,3,1,"Research Scientist","Single",2394,25681,1,"Yes",13,3,4,0,8,2,3,8,2,7,7,27
"466",624,46,"Travel_Frequently",1034,"Research & Development",18,1,1,"Female",86,3,3,"Healthcare Representative","Married",10527,8984,5,"No",11,3,4,0,28,3,2,2,2,1,2,51
"1105",1558,29,"Travel_Rarely",598,"Research & Development",9,3,3,"Male",91,4,1,"Research Scientist","Married",2451,22376,6,"No",18,3,1,2,5,2,2,1,0,0,0,56
"1371",1934,47,"Non-Travel",1169,"Research & Development",14,4,3,"Male",64,3,2,"Research Scientist","Married",5467,2125,8,"No",18,3,3,1,16,4,4,8,7,1,7,66
"904",1260,29,"Travel_Rarely",1329,"Research & Development",7,3,3,"Male",82,3,2,"Healthcare Representative","Divorced",6623,4204,1,"Yes",11,3,2,2,6,2,3,6,0,1,0,65
"557",769,53,"Travel_Rarely",346,"Research & Development",6,3,4,"Male",86,3,2,"Laboratory Technician","Single",2450,10919,2,"No",17,3,4,0,19,4,3,2,2,2,2,61
"165",224,27,"Non-Travel",1450,"Research & Development",3,3,3,"Male",79,2,1,"Research Scientist","Divorced",2566,25326,1,"Yes",15,3,4,1,1,2,2,1,1,0,1,55
"1045",1473,49,"Travel_Rarely",1495,"Research & Development",5,4,1,"Male",96,3,2,"Healthcare Representative","Married",6651,21534,2,"No",14,3,2,1,20,0,2,3,2,1,2,74
"843",1175,28,"Travel_Rarely",1485,"Research & Development",12,1,3,"Female",79,3,1,"Laboratory Technician","Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0,29
"44",56,27,"Travel_Frequently",994,"Sales",8,3,4,"Male",37,3,3,"Sales Executive","Single",8726,2975,1,"No",15,3,4,0,9,0,3,9,8,1,7,41
